hour_sin,hour_cos,is_weekend,environmental_isolation_indicator,cctv_coverage,police_proximity,transit_access,infrastructure_score,historical_baseline,validated_report_signal,target_risk_score
0.9666336845378194,-0.25616268252194624,0.0,0.6637896861755891,0.7837598424841072,0.2299937539632405,0.8579349139973288,0.08947312281038722,0.7476518245649778,0.0,26.0025462594119
-0.6463509675019145,-0.763040252417485,0.0,0.9633944342135504,0.285758324592706,0.41130397206623126,0.6669274474586807,0.41798408550691357,0.5506905446947946,0.0,30.140905734271527
0.7684822349792403,0.6398711233688482,0.0,0.5601681834618419,0.43276687959926263,0.24053158518014872,0.43539632339975143,0.853284798567202,0.8167933695743474,0.0,32.35087180233771
0.9651441734268996,-0.2617187889703503,1.0,0.9368224620330918,0.6854438832219015,0.6723838432917036,0.9531201143941378,0.8561536219946603,0.959592147609234,0.0,38.14847445664451
0.7444250219304749,-0.6677060631174558,1.0,0.05225787928602377,0.332456157148712,0.8260646845482855,0.7192452005758319,0.099237664919681,0.792662476751617,0.0,6.85680045247608
0.27252888267486164,-0.9621476020382691,1.0,0.4187933190741614,0.056585656146715624,0.673092130911217,0.93016520286255,0.09072088274783086,0.6038030788437534,0.0,21.188099585105874
-0.9756749867935116,0.21922207951180683,0.0,0.26015779096205116,0.3739210470128136,0.8243504472493495,0.5275879732721657,0.2626954770019353,0.4933415880523805,0.0,0.0
0.9504211307793977,0.3109657122063638,1.0,0.7308209649807298,0.9444485826943034,0.39699216220747413,0.2589042747931396,0.8747660625539935,0.04006908634826667,0.0,13.848228029329787
-0.08931842543569637,-0.9960031219216574,1.0,0.9812970904972467,0.6417343972985582,0.15631697070886086,0.052826686364721986,0.12890258507349894,0.9843219788140413,0.0,56.35222388034164
-0.5485740945237635,-0.8361019452300258,0.0,0.2565300624442478,0.6714791486672069,0.7379509473975921,0.7260848514838505,0.7199968026274463,0.3834811225750425,0.0,4.197913035478145
0.2877307596276625,0.9577113395820728,1.0,0.6541746014740745,0.6322821536376398,0.3604745051415539,0.12130299800553412,0.10116561961310322,0.1522282139168668,0.0,26.26431977448737
-0.6254625667895214,-0.7802541749616362,0.0,0.19809763275974013,0.1989921389594368,0.6712708252291325,0.3027751282719672,0.6231378537478254,0.6667088553964567,0.0,7.065778866966241
0.8778884203730792,0.4788652434400096,0.0,0.5653302545716099,0.41833386410228013,0.27064394198176567,0.5324709078838974,0.3560672991191448,0.28428828909545933,0.0,17.504803332973925
0.39744537670736263,0.9176258347136608,0.0,0.4639324866883362,0.7509397983633183,0.08122963480667267,0.5644165877797477,0.788913962965867,0.5857782709310476,0.0,14.66172398888672
-0.3156690192070119,0.9488693641976661,0.0,0.9720053296315371,0.10137289755315915,0.9925817954877634,0.600583196987136,0.2336904488253636,0.5867679078445912,0.0,34.99696490036944
-0.21426598946335887,0.9767753507123773,0.0,0.6085272726964666,0.27785277608971226,0.15620150793059928,0.16625533034970064,0.6392018293899598,0.44572982090286917,0.0,23.764548656915476
-0.9334362093944542,0.3587434222272412,0.0,0.3495063720868188,0.2763191084658536,0.988420993963481,0.37973740482164875,0.23568253457588495,0.8361186155450426,0.0,15.670215970566066
0.9417000332346805,-0.3364536333669197,0.0,0.11409578488793337,0.432018927594506,0.9772799325664473,0.6171942271169667,0.7136602831121538,0.26496706155544303,0.0,0.0
0.5758896825432107,0.8175274145496774,1.0,0.15124682873493456,0.9803687409421851,0.7938181039080396,0.9698188646337847,0.8736780345607488,0.44863259161773417,0.0,0.0
-0.9158301063518043,-0.4015659551053138,0.0,0.2253169299512351,0.06750254668382194,0.6594229620819976,0.7276311376996887,0.12680179912676004,0.5376921285909715,0.0,7.435372222453915
0.36723352182846,-0.9301287762699668,0.0,0.250966661340298,0.518700994380595,0.5778070502510847,0.9226037570939578,0.8665956885955035,0.6636247207672996,1.0,34.36856837333916
0.6938263303963623,0.7201423631815571,0.0,0.8506160578411378,0.17936468201221045,0.8661015453778347,0.762212058314177,0.5935752544142979,0.7839718505055895,1.0,63.74806727636572
0.03029972937737329,-0.9995408577940463,1.0,0.5612227882825249,0.9706765454097441,0.28943952161948794,0.5917169688924004,0.12711049086702397,0.39480728287825606,0.0,16.53940782627626
0.21439213409386648,0.9767476710177904,0.0,0.5233909113743664,0.1133035047274642,0.46768121248487704,0.19202336913634455,0.427541855359712,0.646046944096596,0.0,26.03177033600657
-0.5394272128406218,0.8420322333776769,0.0,0.11476887186921747,0.40360100236159124,0.6193899693665019,0.666685651892513,0.1608602934850979,0.15061095306851913,0.0,0.0
0.9984787282218318,-0.0551382742612918,1.0,0.860139693349435,0.7378849848346062,0.4111904758694911,0.6233795659599071,0.7003478888665695,0.9326481005424786,0.0,45.32092854424431
-0.8527133145341029,-0.5223791757107705,0.0,0.7228143032084837,0.7045544280274453,0.427486454090268,0.6024691704572664,0.7588681344179496,0.38305880642100354,0.0,19.370058866028288
0.9257651188581799,-0.37809912021254427,0.0,0.06766836190000158,0.42272863689393225,0.3302846675020844,0.48978586798824075,0.10579652027279896,0.7295214219764384,0.0,8.662830822420062
-0.12575724167442504,-0.9920610445766128,0.0,0.7078350972297687,0.34652416795271823,0.564231816684536,0.5286566039892756,0.5061398526946443,0.020341081882177647,0.0,12.910839276361534
-0.28929411702837055,-0.9572402592101815,1.0,0.5435382173426461,0.39761237855287057,0.850574528015116,0.33444252711810407,0.8146250560259172,0.205187142904807,0.0,1.9370264646346929
0.9173910570290107,0.3979869953694397,0.0,0.08172534574677826,0.2642762631586393,0.20152837800631285,0.5193126926423032,0.9361630415509965,0.487082544323578,0.0,3.785592794649294
-0.18994430643181504,0.9817948667894617,1.0,0.45830064152865646,0.2053329387067998,0.9344330387534414,0.19755590567847825,0.51351786674177,0.8782524677323466,0.0,36.255474176261146
-0.9875574436818665,0.15725868951678645,0.0,0.484696287130047,0.48303969755889,0.6890876537482297,0.8051743973603768,0.950279223611407,0.5272551499506771,0.0,17.184273623014487
-0.37104988584474,0.9286129345505615,1.0,0.16577454016327575,0.2685337560676073,0.8232732126800302,0.1857769546987078,0.5356889704560298,0.929870482293879,1.0,40.27451932728539
-0.6137638445285067,0.78948967260477,1.0,0.9456981470002823,0.2874616648972501,0.5561906926300116,0.08496628988946642,0.39419049459990796,0.48379689658279634,0.0,57.64480290867301
-0.5770595596384521,-0.8167020660129836,1.0,0.8499753714806619,0.6567560634745571,0.7795167014240635,0.43624602635715737,0.8482031285528955,0.49044909673594994,0.0,26.377171418444018
-0.4714009757676244,0.8819189985737531,0.0,0.6690223373291083,0.9685373316998922,0.01620039733946721,0.6583074395060619,0.49298271045808906,0.11974678850053189,0.0,1.3101018389566956
0.5278054980860888,0.8493652666492171,1.0,0.4622955610006072,0.6036372005593751,0.8183804247795352,0.43771682493354136,0.47190251056452304,0.8026562441522198,0.0,33.51082789601898
0.9429546928847456,0.33292108249048313,0.0,0.4117655415845085,0.07697946706496628,0.04013885908536652,0.2767541319513086,0.4903124894098283,0.2469654124670625,0.0,17.29080423964949
0.2803622148983242,0.959894279833621,0.0,0.6509734671509542,0.07558361385406698,0.8899133763628625,0.5581711838904407,0.8467850018697454,0.8996124893723151,0.0,36.01055768268114
0.890062335087963,-0.45583883079193976,0.0,0.5454318694069055,0.951423220845566,0.9919627472386433,0.34700233541219994,0.8319415416880521,0.9108242203303961,0.0,4.775731016131164
0.6438055103810564,-0.7651891692927884,1.0,0.062273105881885615,0.29729079030733363,0.2940674621767778,0.9328676901266331,0.4035199924402112,0.9433101118741497,0.0,23.059344923883746
0.9910167227518148,-0.1337380096541465,1.0,0.5125026487703317,0.09206698608247543,0.21031855628579366,0.9226451396035721,0.333299859870525,0.52023048910309,0.0,17.42961416749204
-0.8801005634085846,0.47478731900493293,1.0,0.8064036172328395,0.5990445871503816,0.7653633638580407,0.5023718199720955,0.4919280240391293,0.6770937847836443,0.0,33.324537001849414
0.7833551255749052,-0.6215744100552439,0.0,0.45923987759695806,0.6236487782902661,0.2530263409202532,0.3278839940182585,0.572772509737109,0.7785158800616635,0.0,27.022007455793734
0.981170077619888,-0.1931457449269411,0.0,0.05195657755426841,0.6485048201186882,0.8655623831722035,0.7371324139566391,0.23833721062799695,0.1310146186504656,1.0,2.4290711986067697
-0.26506121000752286,-0.964231587819725,1.0,0.7862781993840331,0.2674020278575413,0.10284259215747671,0.03671294348306664,0.7939550847155906,0.6009571949974972,0.0,44.55625029584082
0.7742018003813089,0.6329388377136766,0.0,0.2013637821359744,0.015110684214475034,0.12595519637935826,0.47476900604365124,0.4864827657324229,0.03429790130331167,0.0,0.0
-0.946700358525079,0.32211555561395483,0.0,0.2586208348880388,0.9650153694544719,0.9791515551006156,0.33632339427033353,0.3340455484199596,0.4975660833887259,0.0,0.0
0.45147303553945384,0.8922847629433056,0.0,0.1647063534322959,0.2508930456911025,0.6738388982700046,0.9205358851025547,0.10682099296399061,0.1548426816202274,0.0,0.0
-0.08229862069199761,0.9966077147163745,0.0,0.33021506487149754,0.6760262880525475,0.8468872244289528,0.012003027272682543,0.23884516040360693,0.1829229259620847,0.0,0.0
-0.9902483425065841,0.13931338831197437,0.0,0.756751505688635,0.7066298698787096,0.324329377351518,0.5528148757183491,0.9492811717559837,0.3650475666926015,0.0,17.322928443156208
0.9485319308723327,0.31668150579976145,0.0,0.5193858595039373,0.6100074170794857,0.6764837495206044,0.740663581066626,0.3050996868195266,0.432437166716503,0.0,6.048439548179184
0.03468952405659721,0.9993981373410332,0.0,0.20488127415071256,0.3129073942136482,0.5942418273085972,0.48501798752404124,0.16885928936703531,0.6231724245321872,0.0,9.969940827986454
-0.9165993429185775,0.39980700914470213,0.0,0.8778300781520408,0.27109625376406576,0.603150120122947,0.08540303016272166,0.4606727916549932,0.07442841843851566,0.0,23.84159407409361
-0.963484057580873,-0.2677657012903204,1.0,0.8795818549515292,0.5976682827027031,0.6825324595377216,0.9724613900279022,0.3070877433602487,0.5036917612374446,0.0,29.65090466926765
-0.9913135554767875,-0.1315197123170908,0.0,0.8705784250460069,0.8660956336116915,0.5753591731290986,0.5180104313760979,0.035159250271194153,0.18262513025310112,0.0,10.867442428443479
-0.9910827207690457,0.13324804161047119,0.0,0.23879621138153928,0.9467337289233956,0.42906236930266595,0.6141862443190114,0.32314521727941725,0.5739751750317419,0.0,0.0
0.44863397022799306,0.8937155927684535,0.0,0.4512393441809881,0.10590580440375763,0.27592269438054684,0.23660978270750732,0.5441086239394686,0.6374046122611835,0.0,24.66523637379563
0.7766221838721656,-0.6299666527028459,0.0,0.9849896561408751,0.15482861259771985,0.768581330913202,0.4834980851068038,0.5517123720199669,0.5567092565528539,0.0,51.31157385482093
0.6653979389638157,0.7464888363684391,1.0,0.7720124763099904,0.9447362587830797,0.2262724300031862,0.42914949195832186,0.3565589211768887,0.7382955104783077,0.0,47.08571736793002
-0.7579381649939835,0.6523264045288624,1.0,0.027167421225559818,0.7365352283347926,0.6923543061544142,0.07489584200198374,0.44730275625260063,0.3356092442409013,0.0,13.077454451284478
-0.6995052756093438,-0.7146274339785004,0.0,0.06520459126049205,0.8829938248297731,0.23333282264932664,0.10616035354746722,0.9655179182347664,0.7651065916331309,0.0,9.779096344531142
0.8735744706996852,-0.4866905013884747,0.0,0.46393137681233276,0.20263263413534316,0.6253301699544539,0.8374725196187746,0.3773484772303116,0.43276708170819367,0.0,8.24414237316947
0.3888185502373557,0.9213143518861089,1.0,0.9092202058615602,0.5875858711094019,0.7470782671290289,0.23981995220659025,0.258226813259983,0.4841844983225968,0.0,45.51578737968459
0.9274866854821855,-0.37385618659221015,1.0,0.5387017979527142,0.7011395944174736,0.2187138889065392,0.19495827149863054,0.24346704406676012,0.6481021272610714,0.0,22.208462990684396
0.8904830059712505,-0.45501650088365564,0.0,0.4978125080342902,0.6801118854469727,0.05994330086130828,0.5049114512501393,0.45776461270413416,0.01835838399922396,0.0,5.708279053031337
-0.9918015329292956,-0.12778779002353627,0.0,0.10547369995663058,0.4081516908666981,0.13097374299417408,0.7687471313625129,0.7595201487169441,0.6539942214202483,1.0,41.78107069193149
-0.7606404337702034,-0.6491734209853919,0.0,0.656780104724294,0.015394891691308477,0.6059969672710255,0.06194651857898792,0.2059881841884732,0.6185851490721154,0.0,33.81827894529523
-0.6508194401113678,0.7592325443321866,1.0,0.8221031606002255,0.5829260568042631,0.8494464062257355,0.5768079196382558,0.7092961271407681,0.3098471167532799,0.0,39.39749088988059
0.17369332972027482,-0.9847997904196995,0.0,0.38042000750756233,0.25310153917960876,0.04499682123542437,0.11921044284057336,0.021149823349416286,0.08579428489948948,0.0,2.8428850540329202
0.6826864303079203,0.7307114600671246,1.0,0.7756118509253275,0.45025424614289034,0.7341512590416462,0.03646105082561846,0.418932977983946,0.09093544991304114,0.0,28.54616934114422
-0.973451708828782,-0.22889248694162992,0.0,0.9644766539008116,0.9575810150838173,0.3413186459500521,0.05274395216221739,0.7758650652027869,0.9232237469852286,0.0,46.05958153692061
-0.9977048675243237,0.06771260826664162,0.0,0.2037664591276891,0.3990353176424347,0.4785283699195225,0.8341641082084413,0.3387329557744314,0.6892793212258371,0.0,10.394101495962216
-0.375573953828092,-0.9267924283279046,0.0,0.5233296311947413,0.8398016066644267,0.9288595498455656,0.11797248362806156,0.5637371014453995,0.1271026137707404,1.0,20.229903251734342
-0.9913347404608994,0.1313599343609812,0.0,0.28713795808457554,0.18854060574925113,0.33197150473584547,0.04515136441229195,0.2049792328259108,0.35672316930890635,0.0,13.98805056319743
0.03897354461874594,-0.9992402427944196,0.0,0.7928544190338394,0.6724604980250288,0.46533693393948605,0.4378998871429123,0.7419953911261723,0.5924829939015964,0.0,25.07756831972227
-0.1423493963088421,-0.9898164725697932,0.0,0.5775933658811575,0.9770069544389435,0.013682414760681105,0.8439934719420248,0.05227910326875962,0.8355717050906487,0.0,25.888810242327658
0.43970771023943056,-0.8981409296741781,0.0,0.6345824175503038,0.10189310087293679,0.08159872000483837,0.26240837648930193,0.8525426448755004,0.04366092871300853,0.0,21.18827244451654
0.15903494844120417,0.9872729537338211,1.0,0.7979141596158941,0.008319942227192012,0.258591591134784,0.4217126175259164,0.19819638642166815,0.23663313147000886,0.0,34.549071129757095
0.6271601604996506,0.7788903215999365,0.0,0.3959704726624549,0.43358279263261434,0.027852240821074403,0.03992253256375122,0.8743980317083307,0.88974899029538,0.0,41.49063509529356
0.19619442198913706,0.9805650150705706,0.0,0.9150900684070432,0.0926254830513672,0.631375326048251,0.4490785141348759,0.3525292413005173,0.009165550183816484,0.0,22.49185718414531
-0.7559420022473902,-0.6546385943696008,1.0,0.53302886724614,0.7483843496762314,0.4263983568016225,0.5776130806371337,0.7226835744744866,0.2013991027938874,1.0,18.920027280480824
0.9193541626760402,-0.39343096417317863,1.0,0.157954822835348,0.9145486638485589,0.548145202728022,0.5709070537521448,0.31922529778618847,0.959024175972966,0.0,11.094498987571546
-0.05382521686610699,-0.9985503723044304,1.0,0.6958991181688025,0.43402097270875883,0.17464718589632955,0.33242669217436516,0.9059116712346476,0.6134018465221711,0.0,32.4916145896639
-0.5486736801352676,0.8360365977197541,1.0,0.7932613504382544,0.25871164215544096,0.2959320294366161,0.3155331806631355,0.12663712551837436,0.26167136663750645,0.0,42.15254479751645
0.9999901118653743,0.004447040754935207,0.0,0.31676167706752667,0.4344033190066098,0.6638244748527251,0.10662361893659789,0.1785197892725987,0.0669910943958476,0.0,0.27835281323308436
0.5337938130081302,-0.8456146670879362,0.0,0.857179256998753,0.723447817850001,0.9653027236303998,0.3667983206462684,0.4930301251588023,0.028191340447222157,0.0,13.861594074242225
-0.9993917951967425,0.03487176068730094,1.0,0.9061432547657664,0.009054161580370979,0.0504167736022092,0.09949466887296465,0.08193843903814613,0.24474507963692727,0.0,42.02398906815848
0.9911399888509942,0.13282139323336092,0.0,0.2769044873778089,0.5894539894846972,0.8903843208552661,0.7665959447120516,0.19598018470176193,0.8814858195889105,0.0,12.16619295526548
0.46503933138572234,0.8852900204251262,0.0,0.9835214727152221,0.6132916848873791,0.5768812013112085,0.9662742977481859,0.9437663822120144,0.4159136542975095,0.0,30.891269707924707
0.9689703507678327,-0.24717697977939485,1.0,0.14071152804875842,0.6376882468959355,0.5639195667556237,0.9700744566667069,0.9764896611478872,0.720333369165993,0.0,12.359036997911566
0.8484147333112345,0.5293320699716074,0.0,0.20201566840248997,0.2420220799808772,0.5002785352077603,0.8650710993753938,0.37625932933042194,0.9182850353799578,0.0,9.686467860317418
-0.42749742794251383,0.9040165646173388,0.0,0.18422483923802613,0.7140527233781268,0.06939408590418339,0.6007921493396191,0.9232860210139356,0.4080404616028166,1.0,28.09623437523726
-0.9340590969988181,0.3571184723782189,0.0,0.8939897100078704,0.0913914863317764,0.08987685173616067,0.7008656972438799,0.5448246756734317,0.19127737103739706,0.0,33.49408887404156
-0.7434408308805258,-0.6688017127517493,0.0,0.6542925523249619,0.1992703364668008,0.6009120056590861,0.28520580268041407,0.26974246587376705,0.5171179308569195,0.0,29.436375602774948
-0.7226558213579267,0.6912080467250798,0.0,0.15210428322227287,0.8774700466544819,0.3409585714355583,0.6307704201726206,0.7023987210805986,0.9080836870598544,0.0,6.990335514661728
-0.9436742757160002,0.3308759002282917,0.0,0.440323418368349,0.7387231507265664,0.9172680665776807,0.45564954943987745,0.6589018065748572,0.8043744141377006,0.0,4.494471023500749
0.9216277580317774,0.3880750901891533,1.0,0.615298025069802,0.013745554011345251,0.40659053735947226,0.4820173397769325,0.9891253191087334,0.06582984336315378,0.0,14.128694150591972
-0.6249533090440182,0.7806621301913728,0.0,0.08346408498938329,0.2483762603698002,0.14328145870264108,0.757776560375158,0.2650472874092833,0.6925728000775818,0.0,13.901300494165952
-0.2446847988115864,-0.9696026759608977,0.0,0.8824163684073387,0.21440648299316456,0.714718833502036,0.28191835559725165,0.6720595026617354,0.5718975224589538,0.0,44.92053432877219
-0.9355768769617604,0.35312307669490967,1.0,0.8036035354415352,0.2708063280369726,0.29335342144100984,0.3180396116945199,0.052023755029446894,0.9074631763464255,0.0,41.009204121519005
-0.6074747216545646,0.7943390098381857,1.0,0.5052067735766382,0.2475597702798864,0.5254703073558932,0.9246417911286366,0.11364603869671941,0.12248141685029723,0.0,23.987314084771924
0.9100969230363157,-0.41439545205012857,1.0,0.9671266152591704,0.06252629574284574,0.69783278550517,0.056224294850972245,0.003918374951093262,0.5340361132046566,0.0,56.44039720462463
0.6376753368673397,0.7703052412849888,1.0,0.4177609792750997,0.45894051659682034,0.9002641112020704,0.4856342984133404,0.9994606810596731,0.8794626935118923,0.0,31.071492477239204
0.9904052097053323,0.13819377912386957,0.0,0.9841103190364978,0.7327334747861651,0.7921911948016761,0.9128008004078617,0.8022736971474778,0.410023786741743,0.0,21.120518128778325
0.44215087410033577,-0.8969406917585516,0.0,0.6679199988036271,0.6067317247174364,0.6763610678727241,0.610363007818157,0.7867230147335408,0.48199491773286707,0.0,15.200355633640893
-0.9100675222335756,0.41446001613622563,0.0,0.6346712732539415,0.6728716685980798,0.6796331823951436,0.5464070742121321,0.5097260752881797,0.0704606776669583,0.0,2.9000987794166004
-0.7675791103649775,0.6409542178122473,0.0,0.165954895295785,0.08114917853623915,0.9459246440320865,0.2497441792293552,0.30006708290543993,0.2781436404489108,0.0,0.044136772965270854
0.04366763445742866,0.9990461139011013,0.0,0.881927758304644,0.9514907101767872,0.29582409749653604,0.34327548906444827,0.15126428446267592,0.32450664916894734,0.0,22.87988540515989
-0.06747598533071651,-0.997720898550115,0.0,0.42748968792061515,0.8384918338430248,0.0011120941961874076,0.8520484158046929,0.28467473884646366,0.9451224487448869,0.0,32.12229975059861
0.4959443155366071,-0.8683543262326309,1.0,0.16223340578247936,0.8050903184956627,0.2719545593981987,0.5592181317684581,0.3759712219291391,0.28266736054115904,0.0,0.0
0.9846826680547943,0.17435608171925582,0.0,0.01260751997575904,0.8229838050417675,0.217891379626744,0.5147421937567799,0.756310096980294,0.460868735269652,0.0,0.0
0.6839302104841738,0.7295474399839079,0.0,0.5597556836383826,0.9327105081327614,0.6618345851139982,0.09957971354002892,0.5396617889031524,0.6713044235642798,1.0,47.69232194003956
0.8522618385699978,-0.5231154351740035,0.0,0.5273996221226763,0.5442539661136977,0.633711599765529,0.01602815645512312,0.07748362655548269,0.1621833724078774,0.0,0.0
-0.3510656125628634,0.9363508614167348,0.0,0.7193536223691586,0.2002820178676259,0.5934613827047238,0.9636851886870491,0.01802900895891224,0.4864423871418745,0.0,22.67030039918627
0.8960757649844713,-0.443901141480279,0.0,0.8902580530178021,0.6167836078525412,0.0162434432094537,0.37698616728684164,0.10233217953406315,0.7385390394759076,0.0,61.48591590652943
-0.11779085840265646,-0.9930384250756691,1.0,0.07940658464302952,0.742881493667939,0.7287780544506475,0.6032130620995043,0.41049871369737934,0.866855213027066,0.0,5.561290461650223
-0.9567467136543196,-0.2909221990698877,0.0,0.7314964903403623,0.7379173933540254,0.3235304124854915,0.07971507318728499,0.9331929170490183,0.6262592746624267,1.0,49.99352223129019
0.7557773936173078,-0.654828627426313,0.0,0.18741194409758222,0.5214490241668801,0.6650559890066311,0.6831142857230466,0.6374024812092216,0.6690535153169479,0.0,4.6931800415142835
-0.17637097439856309,0.9843237675631435,0.0,0.858177053157164,0.06845871933357806,0.5565784285021533,0.9325667087059609,0.8018258998755151,0.12628347258456896,0.0,22.23852372176907
-0.23376735683823702,0.972292560331953,1.0,0.8190635138616561,0.3711129384301278,0.3427309254279072,0.5756652529974197,0.46637459450454855,0.9457764972463472,0.0,61.80722306214817
0.9999372975107841,-0.011198260884160925,0.0,0.5407937549855444,0.9207666084633573,0.13457626710410775,0.12611532237541057,0.3616660831950428,0.13257407748448236,0.0,9.775434489653337
0.017287286182265917,-0.9998505637026227,0.0,0.7102427986233115,0.584448909757426,0.09441889766048095,0.5817215274734767,0.10840037271662273,0.7746729371817983,0.0,30.35043097034157
0.9493367068522246,-0.31426074686949584,0.0,0.3143501131837484,0.5383319432557134,0.8315183331122236,0.7663472131046524,0.875933022186205,0.2648163217783188,0.0,2.3958022029735293
0.9761348956858255,-0.21716506492625087,0.0,0.47116789893281463,0.2688535143821935,0.918397542081558,0.40641653657401866,0.7831600290279028,0.9335931437012516,1.0,50.484554586159454
0.22969814684410655,0.9732619181578941,1.0,0.8216368977104717,0.3684489199165789,0.6497880467642996,0.8798377479414679,0.1681180975977251,0.7199595393694795,0.0,52.52553038290919
-0.6353124241181649,-0.7722552193161928,1.0,0.4592651971732139,0.8953460891531693,0.10343411486048337,0.6486829533573645,0.5122605638762605,0.753813712978369,0.0,16.045801284298832
-0.016832004490743825,-0.9998583317774692,0.0,0.3577982653254418,0.6664630475268357,0.4020272168882407,0.8992489182892025,0.4873748079212449,0.21905917305988332,0.0,3.347168060480044
0.31784005007128324,0.9481443469064634,1.0,0.4942124472502999,0.7873870267523329,0.7289392001051572,0.6235053112473372,0.6250915526865286,0.4430399766351608,0.0,18.96629315048681
0.9838452962817927,-0.17902076132167288,1.0,0.8282492524372184,0.45434542306765513,0.7798208840100681,0.13128797200482423,0.9461868939912612,0.6178131945892864,0.0,34.47542443843731
-0.5449944015200338,0.8384396831685749,1.0,0.33520804737087273,0.6302472194561579,0.1182186222910886,0.3096917111051891,0.5797714417624796,0.7699736182066009,0.0,30.35697460646046
0.9978501025333133,0.06553756841885586,1.0,0.1737615931357438,0.24838360874320753,3.071884538241587e-05,0.20179494825245692,0.5402172667786186,0.10395937591238957,0.0,0.0
0.7897499915484355,0.6134288474218066,0.0,0.7120140203307808,0.7054608302834863,0.712137045880605,0.9088264977168623,0.050322932934663944,0.9623653164545284,0.0,33.88001267781199
0.06622176526219792,-0.9978049297360473,0.0,0.8259782127080818,0.4276013337033373,0.35659617598620563,0.7604000672874827,0.06290747601802393,0.890220670554556,0.0,40.5428800996652
-0.09003875290474501,0.9959382626324577,0.0,0.10063747852353333,0.4425455148147456,0.25448133161826025,0.676398368910006,0.1873467913267889,0.27034859049558435,0.0,0.0
0.9987543452842798,0.04989747263909978,1.0,0.23987411275594472,0.6493223245768817,0.01289746978952544,0.3009663196316217,0.03247077169174828,0.822760243032332,0.0,16.413775607909212
-0.8826917905735436,-0.46995234104542066,0.0,0.1419719897609939,0.9362806214689267,0.5402994067614997,0.18404477205021352,0.7433528955700124,0.5183239230398234,0.0,2.361008808147126
